customerID,split,Churn
6648-INWPS,train,0
4223-BKEOR,test,0
4079-VTGLK,test,0
1763-WQFUK,train,0
1391-UBDAR,train,0
8894-JVDCV,train,0
2023-VQFDL,train,0
1345-GKDZZ,train,0
2014-MKGMH,train,0
5628-FCGYG,test,0
2560-WBWXF,train,0
0248-IPDFW,train,0
7978-DKUQH,train,0
4335-UPJSI,test,0
0524-IAVZO,test,1
2737-YNGYW,test,1
1784-EZDKJ,train,0
9297-FVVDH,train,0
8007-YYPWD,train,0
7101-HRBLJ,train,0
5159-YFPKQ,test,1
6635-CPNUN,train,0
4021-RQSNY,train,1
5453-YBTWV,train,0
5039-LZRQT,train,0
2931-VUVJN,train,0
9061-TIHDA,train,1
8699-ASUFO,test,1
6418-PIQSP,train,0
8220-OCUFY,train,0
3995-WFCSM,train,0
1895-QTKDO,test,0
2038-OEQZH,train,0
1178-PZGAB,train,0
7927-AUXBZ,train,1
2626-VEEWG,train,0
2878-RMWXY,train,0
1657-DYMBM,train,0
7311-MQJCH,test,0
7375-WMVMT,test,0
1136-XGEQU,test,0
2530-FMFXO,train,0
6844-DZKRF,train,0
4695-WJZUE,train,1
7619-ODSGN,train,1
5970-GHJAW,train,0
8879-XUAHX,train,0
3689-MOZGR,train,0
4195-PNGZS,train,0
5003-XZWWO,train,0
3988-RQIXO,train,1
7622-FWGEW,train,0
6922-NCEDI,train,0
2514-GINMM,test,1
9891-NQDBD,train,0
6131-IUNXN,train,0
8548-AWOFC,train,0
9798-DRYDS,train,0
8532-UEFWH,test,0
6296-DDOOR,train,0
7951-VRDVK,train,0
5931-FLJJF,train,1
4815-YOSUK,train,0
2659-VXMWZ,test,1
0380-NEAVX,train,0
3207-OYBWH,test,1
4285-GYRQC,train,1
7216-EWTRS,train,1
4365-MSDYN,train,0
7036-TYDEC,test,0
5802-ADBRC,train,0
8076-FEZKJ,train,0
5197-YPYBZ,train,0
8337-MSSXB,train,1
4312-GVYNH,train,0
8495-LJDFO,train,0
0839-JTCUD,test,0
5494-WOZRZ,train,0
1302-UHBDD,test,0
2234-EOFPT,train,0
8619-IJNDK,test,0
8378-LKJAF,test,0
8182-BJDSI,train,1
2528-HFYZX,train,1
1153-GNOLC,train,0
3298-QEICA,train,0
0788-DXBFY,test,0
3597-YASZG,train,0
3496-LFSZU,train,0
5242-UOWHD,train,0
2482-CZGBB,test,1
6479-SZPLM,train,0
8097-VBQTZ,train,0
4500-HKANN,test,0
9917-KWRBE,test,0
3420-ZDBMA,train,0
2212-LYASK,test,0
1393-IMKZG,train,0
8069-RHUXK,train,0
3398-GCPMU,train,0
2908-WGAXL,train,0
3378-AJRAO,train,0
1013-QCWAM,train,0
0866-QLSIR,test,1
6050-FFXES,train,0
7181-BQYBV,test,1
0362-RAOQO,train,0
9554-DFKIC,train,0
5527-ACHSO,train,0
0829-DDVLK,train,0
1399-UBQIU,train,0
1813-JLKWR,train,0
0336-PIKEI,train,0
7322-OCWHC,test,0
9537-VHDTA,test,0
4957-TIALW,train,0
2054-PJOCK,train,0
9150-HEPMB,train,0
9030-QGZNL,test,0
6204-IEUXJ,train,1
3126-WQMGH,train,0
4529-CKBCL,train,1
2506-CLAKW,train,1
7176-WRTNX,train,0
1583-IHQZE,train,1
5732-IKGQH,train,0
9239-GZHZE,train,0
7205-BAIAD,test,0
0151-ONTOV,train,1
4140-MUHUG,train,1
0093-EXYQL,train,0
8064-RAVOH,train,0
0219-QAERP,train,0
0320-JDNQG,train,1
7180-PISOG,test,1
9168-INPSZ,train,0
3571-RFHAR,train,1
0015-UOCOJ,test,0
5334-AFQJB,test,0
2754-SDJRD,test,0
9578-VRMNM,train,1
1587-FKLZB,test,1
6140-QNRQQ,train,1
8963-JLGJT,train,0
4307-KTUMW,train,1
1465-LNTLJ,test,0
5440-FLBQG,train,1
2135-DQWAQ,train,0
4056-QHXHZ,train,0
7470-MCQTK,test,1
7488-MXJIV,train,1
7401-JIXNM,test,0
9339-FIIJL,test,0
2027-FECZV,test,1
2672-DZUOY,train,1
4706-DGAHW,test,0
3870-MQAMG,train,1
6670-MFRPK,train,0
6177-PEVRA,train,0
4800-CZMPC,train,1
4813-HQMGZ,train,0
7579-KKLOE,train,0
7377-DMMRI,train,1
8402-EIVQS,train,0
4947-DSMXK,test,0
7245-NIIWQ,train,0
0002-ORFBO,train,0
3324-OIRTO,test,0
5414-OFQCB,train,0
4967-WPNCF,train,0
8552-OBVRU,train,0
8499-BRXTD,train,0
9154-QDGTH,train,0
8197-BFWVU,train,0
2577-GVSIL,train,0
9367-OIUXP,train,0
6770-UAYGJ,train,0
6463-HHXJR,train,0
7928-VJYAB,test,0
1187-WILMM,train,0
9776-OJUZI,train,0
1306-RPWXZ,train,0
8949-JTMAY,train,1
2774-LVQUS,train,1
3097-PYWXL,train,0
2266-SJNAT,train,0
0869-PAPRP,train,0
4238-JSSWH,train,0
2972-YDYUW,test,0
1104-FEJAM,train,0
2809-ILCYT,train,0
5499-ECUTN,train,0
4981-FLTMF,test,0
9121-PHQSR,train,0
3113-IWHLC,train,0
3211-ILJTT,train,1
4612-THJBS,train,1
4277-BWBML,test,0
4094-NSEDU,train,1
0234-TEVTT,train,0
4304-TSPVK,test,0
1552-AAGRX,train,0
2637-FKFSY,train,0
9796-MVYXX,train,0
7874-ECPQJ,train,0
0020-INWCK,train,0
7089-RKVSZ,train,0
2683-JXWQQ,train,0
9548-ZMVTX,train,0
8739-XNIKG,test,0
9755-JHNMN,test,0
3981-QSVQI,train,0
2789-HQBOU,train,0
9424-CMPOG,train,0
5067-WJEUN,train,0
3450-WXOAT,train,0
9251-WNSOD,train,0
6974-DAFLI,train,0
2616-UUTFK,train,0
7064-JHXCE,train,0
5103-MHMHY,test,1
7989-AWGEH,train,0
4373-VVHQL,train,0
4559-UWIHT,train,0
7268-IGMFD,train,0
1846-XWOQN,train,1
0235-KGSLC,test,1
6650-BWFRT,train,0
9570-KYEUA,train,0
6993-YGFJV,train,0
2712-SYWAY,train,0
0730-BGQGF,train,0
5498-IBWPI,test,0
9101-NTIXF,train,0
0013-SMEOE,train,0
9314-QDMDW,train,0
9308-ANMVE,test,0
2884-GBPFB,train,1
3757-NJYBX,train,1
3413-DHLPB,train,0
7649-PHJVR,test,0
6114-TCFID,train,0
3787-TRIAL,test,0
2573-GYRUU,train,0
5156-UMKOW,train,0
1247-QBVSH,train,0
6734-GMPVK,train,0
9822-OAOVB,train,0
6161-ERDGD,train,0
1226-JZNKR,train,0
7318-EIVKO,train,0
3771-PZOBW,train,0
5136-KCKGI,train,1
8231-BSWXX,train,0
6486-LHTMA,train,0
4083-BFNYK,train,0
3722-WPXTK,test,1
7389-KBFIT,train,0
7176-WIONM,train,0
5141-ZUVBH,train,0
1089-HDMKP,train,0
7623-HKYRK,train,0
0310-SUCIN,train,0
5197-PYEPU,train,0
2929-ERCFZ,train,1
7548-SEPYI,train,1
8835-VSDSE,train,1
6619-RPLQZ,train,0
3275-RHRNE,train,0
3503-TYDAY,train,0
6901-GOGZG,train,0
1623-NLDOT,train,1
7021-XSNYE,train,0
9621-OUPYD,train,0
9898-KZQDZ,train,1
8982-NHAVY,train,0
4307-KWMXE,train,0
0141-YEAYS,train,0
2450-ZKEED,train,0
3694-DELSO,train,0
3893-JRNFS,test,0
9603-OAIHC,train,0
1133-KXCGE,test,0
5236-PERKL,test,1
0142-GVYSN,train,0
1049-FYSYG,train,0
7854-FOKSF,train,1
2519-FAKOD,train,1
8406-LNMHF,train,0
1821-BUCWY,train,0
8263-JQAIK,train,1
0023-UYUPN,train,0
8314-DPQHL,train,0
1465-WCZVT,train,0
9481-SFCQY,test,0
6360-SVNWV,train,0
0567-GGCAC,train,0
7089-IVVAZ,train,1
8884-MRNSU,train,0
2171-UDMFD,test,0
9050-IKDZA,train,0
2205-YMZZJ,train,1
9802-CAQUT,train,0
1254-IZEYF,train,1
0187-WZNAB,train,0
9492-TOKRI,train,1
1475-VWVDO,test,0
9221-OTIVJ,test,1
1357-MVDOZ,train,0
7602-MVRMB,train,0
3325-FUYCG,test,1
5908-QMGOE,train,1
1197-BVMVG,train,0
5406-KGRMX,train,0
8481-YYXWG,train,1
5968-HYJRZ,train,0
5198-EFNBM,test,0
7516-GMHUV,train,0
7140-ADSMJ,train,0
2230-XTUWL,test,0
7706-YLMQA,train,0
2585-KTFRE,train,0
7994-UYIVZ,train,0
2609-IAICY,test,1
1740-CSDJP,train,1
7717-BICXI,test,0
6559-RAKOZ,test,0
2636-OHFMN,train,1
4716-MRVEN,train,0
2143-LJULT,train,0
1323-OOEPC,train,1
3200-MNQTF,test,0
6164-HXUGH,test,0
5630-IXDXV,train,0
0320-DWVTU,train,0
9135-MGVPY,train,0
1212-GLHMD,train,0
7878-JGDKK,train,0
1088-AUUZZ,test,0
0397-GZBBC,train,1
6614-YWYSC,train,0
9588-OZDMQ,train,0
7641-EUYET,train,1
6476-EPYZR,train,0
9921-ZVRHG,train,1
1174-FGIFN,test,0
6620-HVDUJ,train,0
4701-MLJPN,test,1
1032-MAELW,train,0
7641-TQFHN,test,0
1552-TKMXS,train,0
9206-GVPEQ,train,1
8622-ZLFKO,test,0
1596-BBVTG,train,1
6188-UXBBR,train,0
2333-KWEWW,train,0
5702-SKUOB,train,0
1134-YWTYF,train,0
6061-GWWAV,test,0
0679-TDGAK,train,0
6585-WCEWR,train,0
9067-YGSCA,train,0
9067-SQTNS,test,0
8433-WXGNA,train,1
1776-SPBWV,test,0
8735-SDUFN,test,0
9668-PUGNU,train,0
9405-GPBBG,test,0
1926-QUZNN,test,0
3707-GNWHM,test,1
7016-NVRIC,train,0
5829-NVSQN,train,0
9565-AXSMR,train,0
8922-LIEGH,train,1
8869-LIHMK,train,0
8245-UMPYT,test,1
5186-SAMNZ,test,1
0447-RXSGD,train,0
4927-WWOOZ,test,0
5788-YPOEG,train,0
5373-SFODM,test,1
0661-KBKPA,test,0
9081-WWXKP,train,0
0784-ZQJZX,train,0
3133-PZNSR,train,0
5766-ZJYBB,test,1
8931-GJJIQ,train,1
4277-PVRAN,train,1
0022-TCJCI,train,1
0722-SVSFK,train,0
3612-YVGSJ,train,0
9825-YCXWZ,train,0
5397-NSKQG,train,0
8565-HBFNN,train,0
2000-DHJUY,train,0
0203-HHYIJ,train,1
8670-ERCJH,train,0
7758-UJWYS,train,0
2050-ONYDQ,train,0
7055-JCGNI,train,0
0739-UUAJR,train,0
4826-DXMUP,train,0
0952-KMEEH,test,1
7285-KLOTR,train,0
0654-PQKDW,train,0
7175-NTIXE,train,0
7963-SHNDT,train,0
9796-BPKIW,train,0
0188-GWFLE,train,0
8129-GMVGI,test,0
2882-DDZPG,train,0
3547-LQRIK,train,0
9137-NOQKA,train,0
5843-TTHGI,train,0
1849-RJYIG,train,0
8868-GAGIO,train,0
4061-UKJWL,train,0
5380-XPJNZ,test,0
8263-QMNTJ,train,0
8178-EYZUO,train,1
3230-JCNZS,train,0
0277-ORXQS,train,0
5130-IEKQT,train,1
3230-WYKIR,train,1
7996-BPXHY,test,0
3227-WLKLI,train,0
0407-BDJKB,train,1
2266-FUBDZ,test,0
8237-ULIXL,train,0
9600-UDOPK,train,1
8216-AZUUZ,train,0
9153-BTBVV,train,0
4074-SJFFA,train,1
3269-ATYWD,train,1
5186-PEIZU,train,0
1074-AMIOH,test,0
4910-GMJOT,train,1
0354-WYROK,train,1
4361-FEBGN,train,0
7748-UMTRK,test,0
0380-ZCSBI,train,0
7145-FEJWU,train,0
6463-MVYRY,train,0
3969-JQABI,train,0
9624-EGDEQ,train,0
1051-EQPZR,train,0
5849-ASHZJ,train,0
5780-INQIK,train,0
7576-OYWBN,train,1
4526-ZJJTM,test,0
8384-FZBJK,train,0
3750-RNQKR,train,0
0962-CQPWQ,test,0
3096-YXENJ,train,0
1265-BCFEO,train,0
5837-LXSDN,train,0
5945-AZYHT,train,0
8325-QRPZR,train,0
6384-VMJHP,train,0
2262-SLNVK,train,0
7730-CLDSV,train,0
1135-HIORI,train,0
0164-APGRB,test,0
6481-ESCNL,test,0
1790-NESIO,train,0
1550-EENBN,train,0
5539-TMZLF,train,1
4323-SADQS,test,1
4446-BZKHU,train,1
5202-IVJNU,train,1
5976-JCJRH,train,1
8198-RKSZG,train,0
0137-OCGAB,train,1
3351-NQLDI,train,1
9297-EONCV,train,0
7593-JNWRU,train,1
4588-YBNIB,train,1
1069-QJOEE,train,0
3336-JORSO,train,1
7799-DSEWS,train,0
8766-PAFNE,train,0
5315-CKEQK,train,0
3130-ICDUP,train,0
0820-FNRNX,train,0
0880-FVFWF,train,0
4611-ANLQC,train,0
4213-HKBJO,test,0
2792-LSHWX,train,0
5028-GZLDO,train,1
0014-BMAQU,train,0
6861-XWTWQ,test,1
9018-PCIOK,train,0
4837-QUSFT,train,0
6877-TJMBR,train,1
9953-ZMKSM,train,0
0907-HQNTS,train,0
7665-NKLAV,train,0
6769-DCQLI,train,1
2433-KMEAS,train,1
4391-LNRXK,train,0
8250-ZNGGW,train,0
2195-ZRVAX,train,1
3550-SAHFP,train,1
2011-TRQYE,train,1
8562-GHPPI,train,0
5893-PYOLZ,test,0
4986-MXSFP,train,0
6131-FOYAS,train,0
3027-YNWZU,test,0
5609-IMCGG,test,0
4873-ILOLJ,test,1
4727-MCYZG,train,0
9481-WHGWY,train,0
2725-KXXWT,train,1
9565-DJPIB,train,1
4328-VUFWD,train,0
3301-LSLWQ,train,0
7473-ZBDSN,train,0
3166-PNEOF,train,0
5639-NTUPK,train,0
8780-YRMTT,train,0
8348-HFYIV,train,1
5140-FOMCQ,test,0
6242-SGYTS,test,0
8166-ORCHU,test,0
8414-OOEEL,train,0
8454-AATJP,train,0
6849-WLEYG,train,1
4659-NZRUF,train,1
4531-AUZNK,train,0
4191-XOVOM,train,0
2150-OEGBV,test,0
8429-XIBUM,train,1
1855-CFULU,test,0
4878-BUNFV,train,0
1872-EBWSC,train,0
2608-BHKFN,train,1
7026-YMSBE,train,0
7341-LXCAF,train,1
6997-UVGOX,train,0
9674-EHPPG,test,0
9462-MJUAW,train,1
8128-YVJRG,train,1
5440-VHLUL,test,0
5781-BKHOP,train,0
4283-FUTGF,test,1
5213-TWWJU,test,0
1569-TTNYJ,train,1
8628-MFKAX,train,0
2397-BRLOM,train,1
7629-WIXZF,test,0
5445-GLVOT,train,0
3976-HXHCE,train,0
2466-NEJOJ,train,0
0254-KCJGT,test,0
5472-CVMDX,train,0
6461-SZMCV,train,0
8150-QUDFX,train,0
9508-ILZDG,test,0
2346-DJQTB,train,0
1697-LYYYX,test,0
1942-OQFRW,test,0
4749-VFKVB,train,1
9640-ZSLDC,test,0
4231-LZUYM,train,0
7598-UAASY,train,1
7938-OUHIO,train,1
8510-AWCXC,train,1
6128-AQBMT,test,0
3594-BDSOA,train,0
0431-APWVY,test,1
5133-VRSAB,train,0
5996-DAOQL,train,0
6838-YAUVY,train,0
0484-JPBRU,train,0
7883-ROJOC,train,0
0244-LGNFY,train,0
7274-CGTOD,train,0
4295-YURET,train,0
3426-NIYYL,train,1
8225-BTJAU,train,1
4635-EJYPD,train,0
1866-ZSLJM,train,0
4636-TVXVG,train,0
4236-UJPWO,train,0
9392-XBGTD,train,0
3387-VATUS,train,1
6402-SSEJG,train,0
1143-NMNQJ,test,1
1169-SAOCL,train,0
1110-KYLGQ,test,0
9929-PLVPA,train,0
3518-PZXZQ,train,0
2371-JUNGC,train,0
7693-QPEFS,train,0
0924-BJCRC,train,0
5074-FBGHB,train,0
2351-BKRZW,train,0
4455-BFSPD,train,0
0415-MOSGF,train,1
1724-BQUHA,train,1
3948-KXDUF,test,0
2323-ARSVR,test,0
0815-MFZGM,train,0
4826-XTSOH,train,1
5480-XTFFL,train,0
8295-FHIVV,train,0
2495-INZWQ,test,1
9086-YJYXS,train,0
1179-INLAT,train,0
7909-FIOIY,train,0
4139-SUGLD,train,1
6857-VWJDT,test,1
6351-SCJKT,train,0
5468-BPMMO,test,0
5624-BQSSA,train,1
0197-PNKNK,train,0
2439-QKJUL,train,0
1194-SPVSP,test,0
9534-NSXEM,test,0
2408-WITXK,train,1
8929-KSWIH,train,0
2250-IVBWA,test,0
1810-MVMAI,train,0
9506-UXUSK,train,0
1229-RCALF,train,0
3572-UOLYZ,train,0
1429-UYJSV,train,0
5577-OTWWW,train,1
6100-QQHEB,train,1
6366-XIVKZ,test,0
3470-OBUET,test,0
2770-NSVDG,test,0
9375-MHRRS,train,0
2634-HCZGT,train,1
7503-QQRVF,test,1
4860-YZGZM,train,0
6599-GZWCM,train,0
2691-NZETQ,train,1
4404-HIBDJ,train,1
5533-NHFRF,train,0
7037-MTYVW,train,0
4760-THGOT,test,0
7295-JOMMD,train,1
4016-BJKTZ,test,0
6584-VQMYT,train,0
9838-BFCQT,train,0
2790-XUYMV,train,0
0581-MDMPW,test,0
5013-SBUIH,train,1
1023-BQXZE,test,0
9163-GHAYE,test,0
3904-UKFRE,train,0
5353-WILCI,train,0
0709-TVGUR,train,1
0058-EVZWM,test,0
6023-YEBUP,test,1
7209-JCUDS,test,1
7009-PCARS,train,0
0519-DRGTI,train,0
1017-FBQMM,train,0
3001-CBHLQ,train,1
1985-MBRYP,train,0
6158-DWPZT,train,1
9372-TXXPS,test,0
3259-QMXUN,train,0
1015-JPFYW,train,0
6645-MXQJT,train,0
4360-QRAVE,train,0
8433-WPJTV,test,0
5804-JMYIO,train,0
3763-GCZHZ,train,1
6484-LATFU,train,0
7599-NTMDP,train,0
0772-GYEQQ,train,1
0536-ACXIP,test,0
0936-NQLJU,train,0
4831-EOBFE,train,1
1575-KRZZE,test,0
3251-YMVWZ,test,0
4102-OQUPX,train,1
9170-GYZJC,train,1
4884-LEVMQ,train,0
8857-CUPFQ,train,0
7610-TVOPG,train,0
3638-DIMPH,train,0
1845-ZLLIG,train,0
8559-WNQZS,train,0
3999-QGRJH,train,1
1699-UOTXU,train,0
2454-RPBRZ,train,1
0635-WKOLD,train,0
5993-JSUWV,train,0
4518-FZBSX,train,0
5387-ASZNZ,train,0
6988-CJEYV,train,0
2002-MZHWP,train,1
3097-FQTVJ,train,0
5465-BUBFA,train,0
7299-GNVPL,train,0
9743-DQKQW,train,0
1215-VFYVK,train,0
9371-BITHB,train,0
2265-CYWIV,train,1
9093-FPDLG,train,0
0541-FITGH,train,0
6985-HAYWX,train,0
7508-KBIMB,train,0
6838-HVLXG,test,0
2277-DJJDL,test,0
1897-OKVMW,train,0
5485-ITNPC,train,0
0233-FTHAV,train,0
4644-PIZRT,train,0
8922-NPKBJ,train,0
2740-TVLFN,train,0
7771-CFQRQ,train,0
9512-PHSMG,train,0
6963-EZQEE,train,0
2452-KDRRH,test,0
2004-OCQXK,train,1
5027-QPKTE,train,1
4146-SVFUD,train,0
1564-HJUVY,train,0
3617-XLSGQ,train,0
7517-LDMPS,train,0
7244-KXYZN,train,0
5226-NOZFC,test,0
2672-HUYVI,train,1
1400-WIVLL,train,0
7508-MYBOG,train,1
8148-NLEGT,train,0
0148-DCDOS,train,1
8347-GDTMP,test,0
9992-RRAMN,train,1
6746-WAUWT,train,0
0310-MVLET,test,1
0428-IKYCP,train,0
4550-VBOFE,train,1
2187-PKZAY,test,0
4003-OCTMP,train,0
6652-YFFJO,train,0
7225-IILWY,train,0
5248-RPYWW,train,0
7923-IYJWY,train,0
3170-GWYKC,train,0
5696-QURRL,train,1
7409-KIUTL,test,1
9830-ECLEN,train,0
1732-VHUBQ,train,1
0495-RVCBF,train,1
2668-TZSPS,test,0
7854-EDSSA,train,1
8869-TORSS,test,1
7446-SFAOA,train,0
9522-ZSINC,train,0
8234-GSZYK,train,0
6505-OZNPG,train,0
6164-HAQTX,test,0
0679-IDSTG,test,1
7765-LWVVH,train,0
1658-TJVOA,test,0
0953-LGOVU,train,0
2115-BFTIW,train,1
4692-NNQRU,train,0
7742-MYPGI,train,0
0611-DFXKO,train,1
7780-OTDSO,train,1
9619-GSATL,train,0
5622-UEJFI,train,0
9747-DDZOS,test,1
0674-DGMAQ,train,0
6203-HBZPA,test,0
0484-FFVBJ,test,0
0301-FIDRB,test,0
4139-JPIAM,train,0
2181-TIDSV,train,0
2761-XECQW,train,0
1936-CZAKF,test,0
9453-PATOS,train,0
0564-JJHGS,train,1
3348-CFRNX,train,1
4402-FTBXC,test,0
1428-GTBJJ,train,1
2931-XIQBR,train,0
0106-UGRDO,test,0
5542-TBBWB,test,0
1930-QPBVZ,train,0
2606-PKWJB,train,0
5322-ZSMZY,train,0
8059-UDZFY,test,0
7740-BTPUX,train,0
5220-AGAAX,train,0
0208-BPQEJ,train,0
9435-JMLSX,train,0
3352-ALMCK,train,0
5312-IRCFR,train,0
5294-IMHHT,train,0
8802-UNOJF,train,1
6313-GIDIT,train,1
6176-YJWAS,train,0
5310-NOOVA,train,0
4526-EXKKN,train,0
5311-IHLEI,train,0
3987-KQDDU,train,0
3404-JNXAX,train,0
5131-PONJI,train,0
2845-AFFTX,train,1
3489-VSFRD,test,0
3345-JHUEO,train,0
5815-HGGHV,train,0
5260-UMPWX,train,0
2249-YPRNG,train,1
7410-YTJIK,test,1
4626-GYCZP,train,1
5649-RXQTV,train,0
2674-MIAHT,train,0
2576-HXMPA,train,0
7587-AOVVU,train,0
5590-BYNII,train,1
6898-MDLZW,test,0
3237-AJGEH,test,1
4707-YNOQA,train,0
9357-UJRUN,test,0
1591-NFNLQ,train,1
8648-PFRMP,train,0
7663-CUXZB,test,0
0258-NOKBL,test,0
1163-VIPRI,train,0
2815-CPTUL,train,1
9348-ROUAI,train,0
9443-JUBUO,train,0
0596-BQCEQ,train,1
1481-ZUWZA,train,1
3043-TYBNO,train,0
4830-FAXFM,test,0
5906-BFOZT,train,0
2960-NKRSO,test,0
8996-ZROXE,train,0
5598-IKHQQ,train,0
0397-ZXWQF,test,0
5266-PFRQK,test,0
4674-HGNUA,test,0
6765-MBQNU,train,0
9786-IJYDL,train,0
1303-SRDOK,train,0
3769-MHZNV,train,0
6295-OSINB,train,0
3308-MHOOC,train,0
2309-OSFEU,test,1
2207-QPJED,train,0
4177-JPDFU,train,0
2239-CFOUJ,test,0
8046-DNVTL,train,0
2209-XADXF,train,0
6620-JDYNW,train,0
1891-FZYSA,train,1
4770-UEZOX,train,0
1038-RQOST,test,0
7613-LLQFO,train,1
4568-TTZRT,train,0
9513-DXHDA,train,0
2640-PMGFL,train,1
3801-HMYNL,train,1
0516-QREYC,train,0
9685-WKZGT,test,1
6022-UGGSO,test,1
8084-OIVBS,train,0
8896-BQTTI,train,0
3865-QBWSJ,train,0
3352-RICWQ,train,0
2160-GPFXD,train,0
2065-MMKGR,train,0
5857-TYBCJ,train,0
1498-NHTLT,train,0
4484-CGXFK,train,1
1402-PTHGN,train,0
4176-RELJR,train,0
6214-EDAKZ,train,1
5199-FPUSP,train,0
6377-KSLXC,train,0
1796-JANOW,train,0
0238-WHBIQ,train,0
8735-NBLWT,test,0
6651-RLGGM,train,0
6127-ISGTU,train,1
1614-JBEBI,train,0
8740-XLHDR,train,1
1208-DNHLN,train,1
1761-AEZZR,train,1
3923-CSIHK,test,1
5696-EXCYS,train,0
5795-KTGUD,train,0
7120-RFMVS,train,1
7924-GJZFI,train,0
4702-HDRKD,test,0
8512-WIWYV,train,0
5897-ZYEKH,train,0
5456-ITGIC,train,0
7317-GGVPB,train,1
1406-PUQVY,train,0
1322-AGOQM,train,1
3677-IYRBF,test,1
5692-FPTAH,test,1
9114-AAFQH,train,0
8715-KKTFG,train,0
1550-LOAHA,test,1
1728-BQDMA,train,0
0268-QKIWO,train,1
0876-WDUUZ,test,1
5117-ZSMHQ,train,0
5151-HQRDG,train,0
0960-HUWBM,train,0
6465-GSRCL,train,0
0617-FHSGK,train,1
0263-FJTQO,test,0
7319-ZNRTR,train,0
2858-MOFSQ,train,1
7503-EPSZW,train,0
7089-XXAYG,train,0
8118-LSUEL,train,1
8070-AAWZP,train,0
1666-JXLKU,train,0
7855-DIWPO,test,0
5133-POWUA,test,0
5652-MSDEY,train,0
7005-CCBKV,test,1
1810-BOHSY,train,0
1784-BXEFA,test,0
7351-MHQVU,train,0
9224-VTYID,train,0
9500-IWPXQ,train,0
5762-TJXGK,train,0
4504-YOULA,train,0
5569-IDSEY,train,0
4250-FDVOU,train,1
7284-ZZLOH,train,0
5277-ZLOOR,train,1
2141-RRYGO,train,1
1777-JYQPJ,train,0
6376-GAHQE,test,1
3401-URHDA,train,0
1599-EAHXY,train,0
8631-XVRZL,train,0
5052-PNLOS,test,1
3853-LYGAM,train,0
6979-ZNSFF,test,1
5751-USDBL,test,0
5680-LQOGP,train,0
2386-LAHRK,test,1
8189-DUKMV,train,0
6032-IGALN,train,1
9931-DCEZH,train,0
1898-JSNDC,train,0
0315-LVCRK,train,0
3911-RSNHI,train,0
2410-CIYFZ,train,0
4248-HCETZ,train,1
5505-OVWQW,test,0
7271-AJDTL,train,0
1867-TJHTS,train,0
0516-WJVXC,train,1
9174-FKWZE,train,1
6860-YRJZP,train,0
4429-WYGFR,train,0
2817-LVCPP,train,0
5038-ETMLM,train,0
5056-FIMPT,train,0
4521-WFJAI,test,0
6569-KTMDU,train,0
8809-RIHDD,train,1
8809-XKHMD,test,0
0396-YCHWO,train,0
0867-LDTTC,train,0
4822-NGOCH,train,1
9391-DXGGG,train,0
9844-FELAJ,test,0
2122-SZZZD,train,0
5307-DZCVC,train,1
3148-AOIQT,train,0
8679-JOEVF,train,1
8395-ETZKQ,train,0
6692-YQHXC,train,0
3889-VWBID,train,0
5222-JCXZT,train,0
9754-CLVZW,train,0
1432-FPAXX,train,1
2739-CCZMB,train,0
7080-TNUWP,train,0
0496-AHOOK,train,0
8336-TAVKX,train,0
2468-SJFLM,train,0
3181-VTHOE,train,0
7168-HDQHG,train,0
4803-AXVYP,train,1
3884-HCSWG,train,1
4567-AKPIA,train,0
5077-DXTCG,train,1
1142-WACZW,train,1
7901-HXJVA,train,0
5649-ANRML,train,1
4892-VLANZ,test,1
5924-IFQTT,train,0
7968-QUXNS,train,0
2919-HBCJO,test,1
4236-XPXAV,train,1
8903-WMRNW,train,0
2452-SNHFZ,train,0
3629-WEAAM,train,0
6029-CSMJE,train,0
7993-NQLJE,train,0
9909-DFRJA,test,0
9099-FTUHS,train,0
0581-BXBUB,test,0
4962-CHQPW,test,0
9467-ROOLM,train,0
3030-YZADT,train,1
7410-KTVFV,test,1
5150-ITWWB,train,0
2253-KPMNB,train,0
1345-ZUKID,train,0
6429-SHBCB,test,0
9281-OFDMF,train,0
2603-HVKCG,train,0
1834-WULEG,train,0
9097-ZUBYC,test,0
5148-ORICT,train,0
4893-GYUJU,train,0
4578-PHJYZ,train,0
7272-QDCKA,train,0
8908-SLFCJ,train,0
8393-DLHGA,test,1
9766-HGEDE,train,0
6968-MHOMU,test,0
7395-IGJOS,train,1
5044-XDPYX,train,0
1814-WFGVS,train,0
2834-SPCJV,train,1
3721-WKIIL,train,0
6734-CKRSM,train,0
1265-ZFOSD,train,0
6568-POCUI,test,0
7890-VYYWG,train,1
5197-LQXXH,train,0
9907-SWKKF,test,1
3457-PQBYH,train,0
7682-AZNDK,train,0
0587-DMGBH,train,1
5384-ZTTWP,train,0
3745-HRPHI,train,0
7636-OWBPG,train,0
1231-YNDEK,train,0
1407-DIGZV,train,0
6397-JNZZG,train,1
0570-BFQHT,train,0
4393-OBCRR,train,0
3523-QRQLL,test,1
8564-LDKFL,train,0
3696-DFHHB,train,0
0895-DQHEW,train,1
4717-GHADL,test,0
5501-TVMGM,test,0
5879-HMFFH,train,0
6772-WFQRD,train,0
3810-DVDQQ,train,0
6972-SNKKW,train,0
3694-GLTJM,test,0
8550-XSXUQ,train,0
8149-RSOUN,train,1
9055-MOJJJ,train,0
4359-INNWN,test,0
0585-EGDDA,train,0
